2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.023074947,-0.013489734,-0.015025738,-0.013499753
-0.02291312,-0.013358844,-0.014915842,-0.013381382
-0.022751762,-0.013229118,-0.014805958,-0.013263025
-0.022590937,-0.013099931,-0.014696086,-0.013144682
-0.022430138,-0.01297076,-0.014587117,-0.013027131
-0.022269365,-0.012841606,-0.014478567,-0.012910258
-0.022108617,-0.012712468,-0.014370029,-0.012793399
-0.021947896,-0.012583347,-0.014261502,-0.012676553
-0.0217872,-0.012454243,-0.014152988,-0.012559721
-0.0216267,-0.012325155,-0.014044485,-0.012442903
-0.021466933,-0.012196085,-0.013935994,-0.012326098
-0.021307192,-0.012068153,-0.013827514,-0.012209307
-0.021147476,-0.011940682,-0.013719047,-0.012092529
-0.020987786,-0.011813228,-0.013610591,-0.011975765
-0.020828121,-0.011685789,-0.013502432,-0.011859955
-0.020668482,-0.011558367,-0.013395192,-0.011744555
-0.020508868,-0.011430961,-0.013287963,-0.01162917
-0.020349989,-0.011303572,-0.013180746,-0.011513797
-0.020191233,-0.011176198,-0.01307354,-0.011398438
-0.020032502,-0.011048841,-0.012966346,-0.011283092
-0.019873796,-0.010922432,-0.012859163,-0.01116776
-0.019715115,-0.010796574,-0.012751992,-0.01105244
-0.01955646,-0.010670733,-0.012644832,-0.010937134
-0.019397829,-0.010544908,-0.012537684,-0.010821842
-0.019239614,-0.010419098,-0.012430547,-0.010707491
-0.019081771,-0.010293304,-0.012324158,-0.010593462
-0.018923953,-0.010167527,-0.012218133,-0.010479445
-0.018766161,-0.010041764,-0.01211212,-0.010365441
-0.018608393,-0.009916018,-0.012006118,-0.010251451
-0.01845065,-0.009790901,-0.011900127,-0.010137473
-0.018292932,-0.009666557,-0.011794148,-0.010023509
-0.018135334,-0.009542229,-0.011688179,-0.009909557
-0.017978337,-0.009417917,-0.011582222,-0.009795618
-0.017821363,-0.00929362,-0.011476276,-0.009681693
-0.017664415,-0.009169338,-0.011370342,-0.009568568
-0.017507491,-0.009045072,-0.011264422,-0.009455806
-0.017350592,-0.008920821,-0.0111595,-0.009343058
-0.017193717,-0.008796586,-0.011054589,-0.009230322
-0.017036867,-0.008672568,-0.010949689,-0.009117599
-0.016880481,-0.008549641,-0.0108448,-0.009004888
-0.016724285,-0.008426729,-0.010739921,-0.008892191
-0.016568114,-0.008303832,-0.010635054,-0.008779506
-0.016411967,-0.00818095,-0.010530198,-0.008666833
-0.016255844,-0.008058084,-0.010425353,-0.008554174
-0.016099746,-0.007935232,-0.010320519,-0.008442081
