2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.040703763,-0.0560557,-0.04508296,-0.048059031
-0.040477529,-0.055748884,-0.044793368,-0.047815702
-0.040251346,-0.055442163,-0.044505765,-0.047572432
-0.040025214,-0.055138402,-0.044220251,-0.047331585
-0.039800966,-0.054835581,-0.043934818,-0.047091931
-0.039578857,-0.054532851,-0.043649609,-0.046852334
-0.039356796,-0.054231568,-0.043368144,-0.046612795
-0.039134786,-0.053932623,-0.043086759,-0.046375491
-0.038912849,-0.053633767,-0.042805452,-0.046139439
-0.038694715,-0.053335001,-0.04252623,-0.045903443
-0.038476629,-0.053039606,-0.042248783,-0.045667503
-0.038258591,-0.05274451,-0.041971414,-0.045433433
-0.0380406,-0.052449502,-0.041694122,-0.045200857
-0.037824362,-0.052156146,-0.041420505,-0.044968335
-0.037610107,-0.0518647,-0.041146968,-0.044735868
-0.037395898,-0.051573339,-0.040873506,-0.044504748
-0.037181735,-0.051282063,-0.040601554,-0.044275525
-0.036967617,-0.050993974,-0.040331748,-0.044046354
-0.036756539,-0.050706153,-0.040062015,-0.043817237
-0.036546021,-0.050418415,-0.039792354,-0.043588808
-0.036335547,-0.050131989,-0.039525405,-0.04336282
-0.036125118,-0.049847605,-0.039259302,-0.043136882
-0.035915276,-0.049563301,-0.03899327,-0.042910996
-0.035708316,-0.049279078,-0.038727608,-0.042685161
-0.035501399,-0.048997371,-0.038465039,-0.042462154
-0.035294525,-0.0487164,-0.03820254,-0.042239336
-0.035087694,-0.048435509,-0.037940109,-0.042016566
-0.034882182,-0.048155145,-0.037678914,-0.041793847
-0.034678693,-0.04787741,-0.037419854,-0.041572973
-0.034475246,-0.047599752,-0.037160861,-0.041353163
-0.03427184,-0.04732217,-0.036901935,-0.041133401
-0.034068476,-0.047046042,-0.036644916,-0.040913687
-0.033866868,-0.046771522,-0.036389271,-0.040694753
-0.033666724,-0.046497077,-0.03613369,-0.040477844
-0.03346662,-0.046222708,-0.035878175,-0.040260983
-0.033266556,-0.045950549,-0.03562506,-0.040044168
-0.033066532,-0.045679148,-0.035372738,-0.0398274
-0.032868439,-0.045407822,-0.035120479,-0.039612889
-0.032671517,-0.045136576,-0.034868284,-0.039398825
-0.032474635,-0.04486813,-0.034618816,-0.039184806
-0.032277791,-0.044599756,-0.034369728,-0.038970833
-0.032080986,-0.044331455,-0.034120702,-0.038757835
-0.03188605,-0.044063781,-0.033871738,-0.038546468
-0.031692234,-0.043798274,-0.033625674,-0.038335145
-0.031498455,-0.043532836,-0.033379735,-0.038123867
-0.031304714,-0.043267469,-0.033133856,-0.037912634
-0.03111101,-0.043003147,-0.032888084,-0.037703477
-0.030918904,-0.042740489,-0.03264515,-0.037494754
-0.03072808,-0.042477901,-0.032402275,-0.037286075
-0.030537291,-0.042215381,-0.032159459,-0.037077439
-0.030346539,-0.041954203,-0.031916727,-0.036869443
-0.030155823,-0.04169431,-0.031676777,-0.036663226
-0.029966251,-0.041434485,-0.031436885,-0.036457052
-0.029778308,-0.041174727,-0.03119705,-0.036250921
-0.0295904,-0.040916499,-0.030957273,-0.036044832
-0.029402527,-0.040659288,-0.030720111,-0.035840178
-0.02921469,-0.040402144,-0.030483122,-0.035636419
-0.029027381,-0.040145065,-0.03024619,-0.035432702
-0.028842213,-0.039889606,-0.030009313,-0.035229025
-0.02865708,-0.039634997,-0.029774724,-0.035025391
-0.028471981,-0.039380452,-0.029540562,-0.034823816
-0.028286916,-0.039125972,-0.029306455,-0.034622425
-0.028101886,-0.038873112,-0.029072402,-0.034421074
-0.027919131,-0.038621026,-0.028840209,-0.034219764
-0.02773667,-0.038369003,-0.028608799,-0.034018905
-0.027554242,-0.038117044,-0.028377442,-0.033819755
-0.027371847,-0.037866625,-0.028146138,-0.033620645
-0.027189486,-0.037616985,-0.027916176,-0.033421574
-0.027008433,-0.037367409,-0.027687443,-0.033222543
-0.026828545,-0.037117894,-0.027458763,-0.033024375
-0.02664869,-0.036869767,-0.027230135,-0.032827422
-0.026468867,-0.036622501,-0.027002249,-0.032630509
-0.026289076,-0.036375296,-0.026776123,-0.032433634
-0.026109529,-0.036128152,-0.026550049,-0.032236798
-0.025932119,-0.03588218,-0.026324026,-0.032041111
-0.02575474,-0.035637215,-0.02609807,-0.031846275
-0.025577392,-0.035392309,-0.025874482,-0.031651476
-0.025400076,-0.035147464,-0.025650944,-0.031456716
-0.025222791,-0.034903519,-0.025427456,-0.031261994
-0.025046835,-0.034660785,-0.025204018,-0.031068594
-0.02487184,-0.034418109,-0.024982179,-0.030875795
-0.024696875,-0.034175492,-0.02476111,-0.030683033
-0.024521941,-0.033933455,-0.024540089,-0.030490308
-0.024347038,-0.033692882,-0.024319118,-0.030297621
-0.024172172,-0.033452368,-0.024098887,-0.03010633
-0.023999471,-0.033211911,-0.02388022,-0.029915492
-0.023826799,-0.032971671,-0.023661601,-0.02972469
-0.023654158,-0.032733195,-0.02344303,-0.029533924
-0.023481546,-0.032494775,-0.023224507,-0.029343194
-0.023308964,-0.032256412,-0.023007964,-0.02915385
-0.023137142,-0.032018106,-0.022791682,-0.028964898
-0.022966677,-0.031781421,-0.022575447,-0.028775981
-0.022796241,-0.031545031,-0.022359259,-0.028587099
-0.022625834,-0.031308697,-0.022144043,-0.028398254
-0.022455456,-0.031072419,-0.021930036,-0.028210706
-0.022285107,-0.030837274,-0.021716075,-0.028023567
-0.022116049,-0.03060285,-0.021502159,-0.027836463
-0.021947734,-0.030368482,-0.021288289,-0.027649394
-0.021779447,-0.030134169,-0.021076378,-0.02746236
-0.021611189,-0.029900477,-0.020864629,-0.027276472
-0.021442959,-0.029667959,-0.020652925,-0.027091077
-0.021274757,-0.029435495,-0.020441265,-0.026905715
-0.021108206,-0.029203085,-0.020230437,-0.026720389
-0.020941958,-0.028970767,-0.02002084,-0.026535096
-0.020775738,-0.028740094,-0.019811287,-0.026350743
-0.020609546,-0.028509474,-0.019601778,-0.026167022
-0.020443381,-0.028278908,-0.019392313,-0.025983336
-0.020277253,-0.028048394,-0.01918445,-0.025799683
-0.020112965,-0.027819005,-0.01897699,-0.025616064
-0.019948703,-0.02759017,-0.018769573,-0.025433132
-0.019784469,-0.027361389,-0.018562199,-0.02525102
-0.019620262,-0.027132659,-0.018355209,-0.025068942
-0.019456081,-0.026904449,-0.018149785,-0.024886896
-0.019292086,-0.026677344,-0.017944403,-0.024704884
-0.019129707,-0.026450289,-0.017739063,-0.02452327
-0.018967354,-0.026223287,-0.017533765,-0.024342703
-0.018805027,-0.025996336,-0.017329438,-0.024162168
-0.018642727,-0.025770764,-0.017126034,-0.023981666
-0.018480453,-0.025545382,-0.016922673,-0.023801197
-0.018318393,-0.02532005,-0.016719352,-0.023620807
-0.018157847,-0.02509477,-0.016516073,-0.023441721
-0.017997326,-0.024870211,-0.016314243,-0.023262667
-0.017836831,-0.024646446,-0.016112805,-0.023083646
-0.017676362,-0.024422732,-0.015911407,-0.022904656
-0.017515919,-0.024199067,-0.01571005,-0.022725698
-0.017355616,-0.023975474,-0.015508813,-0.022547741
-0.017196829,-0.023753273,-0.015309245,-0.022370107
-0.017038067,-0.023531122,-0.015109717,-0.022192505
-0.01687933,-0.023309021,-0.014910228,-0.022014934
-0.016720618,-0.023086968,-0.01471078,-0.021837395
-0.016561931,-0.022865661,-0.014511789,-0.021660445
-0.01640327,-0.022645022,-0.014314078,-0.021484172
-0.016246124,-0.022424431,-0.014116406,-0.021307929
-0.016089049,-0.022203889,-0.013918773,-0.021131717
-0.015931998,-0.021983416,-0.013721179,-0.020955536
-0.015774972,-0.021764238,-0.013524296,-0.020779529
-0.01561797,-0.021545107,-0.013328389,-0.020604557
-0.015460994,-0.021326025,-0.013132521,-0.020429616
-0.01530523,-0.02110699,-0.01293669,-0.020254705
-0.015149772,-0.020888586,-0.012740899,-0.020079825
-0.014994338,-0.020670866,-0.012545994,-0.019904976
-0.014838928,-0.020453193,-0.012351839,-0.019730975
-0.014683542,-0.020235568,-0.012157723,-0.019557279
-0.01452818,-0.02001799,-0.011963644,-0.019383613
-0.014373671,-0.01980153,-0.011769603,-0.019209977
-0.014219761,-0.019585219,-0.011576553,-0.019036372
-0.014065876,-0.019368955,-0.011384101,-0.018863148
-0.013912014,-0.019152738,-0.011191686,-0.018690642
-0.013758176,-0.018936932,-0.010999308,-0.018518165
-0.013604361,-0.018721935,-0.010806967,-0.018345719
-0.013450991,-0.018506984,-0.010615658,-0.018173302
-0.013298565,-0.01829208,-0.010424858,-0.018000915
-0.013146162,-0.018077221,-0.010234095,-0.017829442
-0.012993782,-0.017863178,-0.010043369,-0.017658102
-0.012841426,-0.017649495,-0.009852678,-0.01748679
-0.012689092,-0.017435857,-0.009663003,-0.017315508
-0.012536782,-0.017222264,-0.009473807,-0.017144255
-0.012385751,-0.017008794,-0.009284648,-0.016973428
-0.012234767,-0.016796332,-0.009095524,-0.01680317
-0.012083805,-0.016583915,-0.008906436,-0.016632941
-0.011932866,-0.016371543,-0.008718294,-0.016462741
-0.011781949,-0.016159216,-0.008530655,-0.016292571
-0.011631056,-0.015947348,-0.008343051,-0.016122429
-0.011480912,-0.015736107,-0.008155483,-0.015953131
-0.011331283,-0.015524911,-0.007967949,-0.015783933
-0.011181676,-0.01531376,-0.007781246,-0.015614764
-0.011032092,-0.015102653,-0.007595117,-0.015445624
-0.01088253,-0.014892291,-0.007409023,-0.015276512
-0.01073299,-0.014682228,-0.007222963,-0.015107754
-0.010583658,-0.014472209,-0.007036938,-0.014939537
-0.010435323,-0.014262233,-0.006851586,-0.014771349
-0.010287009,-0.01405233,-0.006666921,-0.014603189
-0.010138718,-0.013843357,-0.006482291,-0.014435057
-0.009990449,-0.013634427,-0.006297694,-0.014266954
-0.009842202,-0.013425541,-0.006113131,-0.014099533
