2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.048207299,-0.049003435,-0.041971622,-0.043026796
-0.047935537,-0.048761328,-0.041761834,-0.042813724
-0.047664117,-0.048521895,-0.04155209,-0.042602601
-0.047394986,-0.04828252,-0.04134239,-0.042392114
-0.047125928,-0.048043203,-0.041132734,-0.042181671
-0.046856941,-0.047803942,-0.04092488,-0.041971272
-0.046588212,-0.047565642,-0.040717854,-0.041760917
-0.04632178,-0.04732909,-0.04051087,-0.041552305
-0.04605542,-0.047092593,-0.04030393,-0.041344437
-0.04578913,-0.046856153,-0.040097032,-0.041136613
-0.045522931,-0.046619768,-0.039891444,-0.040928831
-0.04525912,-0.046384985,-0.039687076,-0.040721093
-0.044995378,-0.046151214,-0.039482751,-0.040514767
-0.044731706,-0.045917497,-0.039278467,-0.04030942
-0.044468104,-0.045683835,-0.039074224,-0.040104115
-0.044206622,-0.045450227,-0.03887069,-0.039898853
-0.043945424,-0.045218692,-0.038668882,-0.039693632
-0.043684295,-0.044987605,-0.038467115,-0.03948939
-0.043423233,-0.044756572,-0.038265388,-0.039286468
-0.043163922,-0.044525592,-0.038063702,-0.039083588
-0.042905194,-0.044294678,-0.037862057,-0.038880748
-0.042646533,-0.04406613,-0.037662683,-0.03867795
-0.042387939,-0.043837634,-0.037463378,-0.038475608
-0.042130669,-0.043609191,-0.037264113,-0.038275019
-0.041874339,-0.043380799,-0.037064888,-0.03807447
-0.041618075,-0.043152741,-0.036865702,-0.037873962
-0.041361876,-0.042926695,-0.036667926,-0.037673494
-0.041106529,-0.042700699,-0.03647099,-0.037473065
-0.040852527,-0.042474755,-0.036274093,-0.037274539
-0.04059859,-0.042248862,-0.036077235,-0.037076233
-0.040344717,-0.042023445,-0.035880415,-0.036877965
-0.040091182,-0.041799812,-0.035684084,-0.036679737
-0.03983944,-0.041576229,-0.035489427,-0.036481549
-0.039587761,-0.041352696,-0.035294808,-0.036284524
-0.039336145,-0.041129212,-0.035100226,-0.036088372
-0.039084593,-0.040906239,-0.034905682,-0.035892259
-0.038834771,-0.040684933,-0.034711177,-0.035696185
-0.038585284,-0.040463676,-0.034518195,-0.035500148
-0.038335859,-0.040242469,-0.034325765,-0.035304495
-0.038086497,-0.04002131,-0.034133373,-0.035110414
-0.037838228,-0.039800597,-0.033941017,-0.03491637
-0.037590868,-0.039581535,-0.033748699,-0.034722365
-0.03734357,-0.039362522,-0.033556826,-0.034528396
-0.037096334,-0.039143557,-0.033366501,-0.034334466
-0.036849531,-0.038924639,-0.033176212,-0.034141906
-0.036604236,-0.038706019,-0.03298596,-0.03394985
-0.036359001,-0.038489121,-0.032795744,-0.033757831
-0.036113827,-0.03827227,-0.032605564,-0.033565849
-0.035868712,-0.038055466,-0.032416574,-0.033373904
-0.035625119,-0.037838708,-0.032228306,-0.03318242
-0.035381886,-0.037622028,-0.032040074,-0.032992272
-0.035138713,-0.037407214,-0.031851878,-0.032802161
-0.034895598,-0.037192446,-0.031663717,-0.032612086
-0.034653262,-0.036977725,-0.031475591,-0.032422046
-0.034411971,-0.036763049,-0.03128924,-0.032232043
-0.034170738,-0.036548419,-0.031102949,-0.032043235
-0.033929564,-0.036335361,-0.030916691,-0.031854953
-0.033688448,-0.0361226,-0.030730469,-0.031666707
-0.033449012,-0.035909884,-0.030544281,-0.031478496
-0.033209662,-0.035697213,-0.030358622,-0.031290321
-0.032970369,-0.035484587,-0.030174192,-0.031102354
-0.032731134,-0.035273129,-0.029989796,-0.030915827
-0.032492775,-0.035062299,-0.029805435,-0.030729335
-0.032255251,-0.034851514,-0.029621107,-0.030542877
-0.032017782,-0.034640773,-0.029436813,-0.030356454
-0.03178037,-0.034430077,-0.029253436,-0.030170066
-0.031543037,-0.034220104,-0.029070825,-0.029984422
-0.031307282,-0.034011133,-0.028888248,-0.02979961
-0.031071582,-0.033802206,-0.028705704,-0.029614833
-0.030835938,-0.033593322,-0.028523194,-0.029430089
-0.030600349,-0.033384482,-0.028340717,-0.02924538
-0.030365541,-0.033175892,-0.02815943,-0.029060705
-0.030131556,-0.032968709,-0.027978564,-0.028877193
-0.029897625,-0.032761568,-0.02779773,-0.028694024
-0.02966375,-0.032554471,-0.027616929,-0.028510889
-0.029429928,-0.032347416,-0.027436161,-0.028327787
-0.0291975,-0.032140404,-0.027255425,-0.028144719
-0.02896523,-0.03193465,-0.027076054,-0.027961759
-0.028733014,-0.031729227,-0.026896859,-0.027780129
-0.028500851,-0.031523846,-0.026717695,-0.027598533
-0.028269219,-0.031318507,-0.026538564,-0.027416969
-0.028038557,-0.031113211,-0.026359464,-0.027235439
-0.027807949,-0.030908597,-0.026180409,-0.027053941
-0.027577393,-0.030704824,-0.026002781,-0.026872843
-0.027346891,-0.030501093,-0.025825185,-0.026692718
-0.027117421,-0.030297403,-0.025647621,-0.026512625
-0.026888369,-0.030093754,-0.025470088,-0.026332564
-0.02665937,-0.029890208,-0.025292586,-0.026152536
-0.026430423,-0.029688018,-0.025115206,-0.025972541
-0.026201641,-0.02948587,-0.024939109,-0.025793155
-0.025974097,-0.029283762,-0.024763043,-0.025614467
-0.025746604,-0.029081696,-0.024587008,-0.02543581
-0.025519163,-0.02887967,-0.024411004,-0.025257186
-0.025291773,-0.028678483,-0.02423503,-0.025078593
-0.025064961,-0.028477853,-0.024059191,-0.024900033
-0.024838926,-0.028277263,-0.023884557,-0.024722223
-0.024612942,-0.028076714,-0.023709953,-0.024544906
-0.024387009,-0.027876205,-0.02353538,-0.024367621
-0.024161127,-0.027675904,-0.023360836,-0.024190367
-0.023936173,-0.027476729,-0.023186324,-0.024013145
-0.023711598,-0.027277595,-0.023011903,-0.023835954
-0.023487074,-0.0270785,-0.022838666,-0.023659593
-0.023262601,-0.026879445,-0.022665458,-0.023483585
-0.023038188,-0.026680429,-0.02249228,-0.023307607
-0.022814976,-0.026482201,-0.022319132,-0.02313166
-0.022591814,-0.02628446,-0.022146014,-0.022955744
-0.022368703,-0.026086758,-0.021972926,-0.022779859
-0.02214564,-0.025889095,-0.021800995,-0.022604833
-0.021922926,-0.025691471,-0.021629119,-0.02243007
-0.021701081,-0.025493983,-0.021457272,-0.022255338
-0.021479285,-0.025297574,-0.021285455,-0.022080636
-0.021257539,-0.025101205,-0.021113667,-0.021905964
-0.021035841,-0.024904873,-0.020941909,-0.021731323
-0.02081473,-0.024708581,-0.020771125,-0.021557527
-0.020594206,-0.024512326,-0.020600517,-0.021383948
-0.020373731,-0.024316665,-0.020429939,-0.0212104
-0.020153304,-0.024121568,-0.020259389,-0.021036882
-0.019932925,-0.02392651,-0.020088869,-0.020863394
-0.019713329,-0.02373149,-0.019918377,-0.020689936
-0.01949408,-0.023536507,-0.019748651,-0.020517273
-0.01927488,-0.023341563,-0.01957925,-0.02034482
-0.019055728,-0.023147588,-0.019409878,-0.020172397
-0.018836624,-0.022953745,-0.019240535,-0.020000003
-0.018618458,-0.022759939,-0.01907122,-0.01982764
-0.018400441,-0.022566171,-0.018901934,-0.019655305
-0.018182472,-0.022372441,-0.018733187,-0.019483689
-0.017964551,-0.022179014,-0.018564933,-0.019312303
-0.017746736,-0.02198633,-0.018396707,-0.019140947
-0.017529861,-0.021793682,-0.018228509,-0.01896962
-0.017313034,-0.021601071,-0.01806034,-0.018798322
-0.017096253,-0.021408498,-0.017892199,-0.018627054
-0.016879519,-0.021215961,-0.01772436,-0.018456404
-0.016663021,-0.021024024,-0.017557193,-0.018286029
-0.016447293,-0.020832479,-0.017390055,-0.018115682
-0.016231612,-0.02064097,-0.017222944,-0.017945365
-0.016015977,-0.020449498,-0.017055862,-0.017775076
-0.015800388,-0.020258063,-0.016888807,-0.017604817
-0.015585135,-0.020066664,-0.016721813,-0.017435063
-0.015370512,-0.019876101,-0.016555676,-0.017265642
-0.015155936,-0.01968564,-0.016389568,-0.017096249
-0.014941405,-0.019495215,-0.016223486,-0.016926886
-0.014726921,-0.019304826,-0.016057433,-0.016757551
-0.014512845,-0.019114474,-0.015891407,-0.016588245
-0.014299287,-0.018924328,-0.015725408,-0.01641932
-0.014085774,-0.018734861,-0.015560039,-0.016250799
-0.013872308,-0.01854543,-0.015394903,-0.016082307
-0.013658886,-0.018356034,-0.015229795,-0.015913843
-0.013445924,-0.018166675,-0.015064714,-0.015745407
-0.013233391,-0.017977351,-0.01489966,-0.015577
-0.013020903,-0.017788422,-0.014734633,-0.015408846
-0.012808459,-0.017599932,-0.014569952,-0.015241172
-0.012596061,-0.017411477,-0.014405733,-0.015073525
-0.012384154,-0.017223058,-0.014241542,-0.014905907
-0.012172605,-0.017034674,-0.014077378,-0.014738317
-0.011961102,-0.016846326,-0.013913241,-0.014570755
-0.011749643,-0.016658517,-0.01374913,-0.014403319
-0.011538229,-0.016470952,-0.013585096,-0.014236439
-0.011327318,-0.016283422,-0.01342174,-0.014069586
-0.011116717,-0.016095927,-0.013258412,-0.013902761
-0.010906159,-0.015908467,-0.01309511,-0.013735964
-0.010695646,-0.015721042,-0.012931835,-0.013569195
-0.010485178,-0.015534264,-0.012768587,-0.013402454
-0.010275211,-0.015347572,-0.012605365,-0.013236291
-0.010065518,-0.015160915,-0.012442618,-0.013070181
-0.009855869,-0.014974292,-0.012280099,-0.012904098
-0.009646264,-0.014787705,-0.012117606,-0.012738043
-0.009436703,-0.014601225,-0.01195514,-0.012572015
-0.00922763,-0.014415321,-0.0117927,-0.012406015
-0.009018808,-0.014229452,-0.011630286,-0.01224043
-0.00881003,-0.014043617,-0.01146807,-0.012075011
-0.008601295,-0.013857817,-0.011306308,-0.011909619
-0.008392604,-0.013672051,-0.011144571,-0.011744255
-0.008184377,-0.013486486,-0.010982861,-0.011578918
-0.00797639,-0.013301356,-0.010821177,-0.011413608
-0.007768446,-0.01311626,-0.01065952,-0.011248563
-0.007560545,-0.012931198,-0.010497888,-0.011083786
-0.007352687,-0.01274617,-0.010336752,-0.010919036
-0.007145261,-0.012561176,-0.010175721,-0.010754313
-0.006938072,-0.012376452,-0.010014715,-0.010589617
-0.006730926,-0.012192046,-0.009853736,-0.010424948
-0.006523823,-0.012007674,-0.009692782,-0.010260409
-0.006316763,-0.011823336,-0.009531855,-0.010096224
-0.006110095,-0.011639032,-0.009371155,-0.009932067
-0.005903668,-0.011454762,-0.009210778,-0.009767936
-0.005697285,-0.011270806,-0.009050426,-0.009603832
-0.005490943,-0.011087076,-0.0088901,-0.009439755
-0.005284645,-0.01090338,-0.0087298,-0.009275706
-0.005078695,-0.010719718,-0.008569526,-0.009112051
-0.004872996,-0.010536089,-0.008409277,-0.008948438
-0.004667339,-0.010352494,-0.008249474,-0.008784851
-0.004461725,-0.010169241,-0.008089726,-0.008621292
-0.004256153,-0.00998614,-0.007930004,-0.008457759
-0.004050883,-0.009803072,-0.007770307,-0.008294252
-0.003845877,-0.009620038,-0.007610636,-0.008130999
-0.003640913,-0.009437037,-0.00745099,-0.007967883
-0.003435991,-0.00925407,-0.007291549,-0.007804793
-0.003231111,-0.009071454,-0.007132355,-0.00764173
-0.003026485,-0.008888935,-0.006973187,-0.007478693
-0.002822138,-0.008706449,-0.006814044,-0.007315683
-0.002617832,-0.008523997,-0.006654926,-0.007152807
-0.002413568,-0.008341578,-0.006495834,-0.006990141
-0.002209346,-0.008159192,-0.006336767,-0.006827501
-0.00200533,-0.007977153,-0.006178058,-0.006664887
-0.001801608,-0.007795169,-0.006019396,-0.0065023
-0.001597927,-0.007613219,-0.005860758,-0.00633974
-0.001394287,-0.007431302,-0.005702146,-0.006177219
-0.001190689,-0.007249418,-0.005543558,-0.006014957
-0.00098725,-0.007067574,-0.005384996,-0.00585272
-0.000784119,-0.006886047,-0.005226589,-0.00569051
-0.00058103,-0.006704554,-0.005068383,-0.005528327
-0.000377981,-0.006523094,-0.004910203,-0.00536617
-0.000174974,-0.006341666,-0.004752048,-0.005204039
2.79E-05,-0.006160272,-0.004593917,-0.005042081
0.000230491,-0.005978936,-0.004435812,-0.004880202
0.000433022,-0.005797855,-0.004277732,-0.004718351
0.000635512,-0.005616806,-0.004119908,-0.004556525
0.000837962,-0.005435791,-0.003962137,-0.004394725
0.001040337,-0.005254808,-0.003804391,-0.004232952
0.001242383,-0.005073858,-0.003646671,-0.004071267
0.001444389,-0.004892977,-0.003488975,-0.003909702
0.001646353,-0.004712297,-0.003331304,-0.003748164
0.001848277,-0.004531649,-0.003173732,-0.003586651
0.00205016,-0.004351034,-0.003016324,-0.003425164
0.002251716,-0.004170451,-0.002858941,-0.003263703
0.002453227,-0.003989901,-0.002701583,-0.003102276
0.002654698,-0.003809423,-0.00254425,-0.002940979
0.002856129,-0.003629099,-0.002386941,-0.002779709
0.003057519,-0.003448808,-0.002229657,-0.002618465
0.003258644,-0.003268549,-0.002072531,-0.002457246
0.003459694,-0.003088323,-0.001915465,-0.002296054
0.003660703,-0.002908129,-0.001758423,-0.002134887
0.003861672,-0.002728003,-0.001601406,-0.001973796
0.0040626,-0.002547992,-0.001444413,-0.00181275
0.00426332,-0.002368014,-0.001287445,-0.00165173
0.00446394,-0.002188068,-0.00113053,-0.001490736
0.004664519,-0.002008154,-0.000973734,-0.001329768
0.004865057,-0.001828273,-0.000816963,-0.001168826
0.005065556,-0.001648451,-0.000660215,-0.001007919
0.005265895,-0.00146871,-0.000503493,-0.000847054
0.005466116,-0.001289001,-0.000346795,-0.000686215
0.005666296,-0.001109324,-0.000190122,-0.000525402
0.005866436,-0.00092968,-3.35E-05,-0.000364614
0.006066536,-0.000750068,0.000123022,-0.000203852
0.006266518,-0.000570502,0.000279545,-4.31E-05
0.00646637,-0.000390988,0.000436043,0.000117611
0.006666182,-0.000211506,0.000592517,0.000278313
0.006865954,-3.21E-05,0.000748966,0.000438989
0.007065686,0.000147361,0.000905387,0.000599639
0.007265335,0.000326746,0.001061754,0.000760263
0.00746485,0.000506103,0.001218097,0.000920861
0.007664324,0.000685433,0.001374416,0.001081475
0.007863759,0.00086473,0.00153071,0.001242081
0.008063154,0.001043995,0.00168698,0.001402662
0.008262491,0.001223229,0.001843225,0.001563217
0.008461699,0.00140243,0.001999453,0.001723747
0.008660867,0.001581625,0.002155661,0.00188425
0.008859995,0.001760812,0.002311845,0.002044763
0.009059083,0.001939967,0.002468005,0.002205318
0.009258131,0.00211909,0.002624141,0.002365846
0.009457061,0.002298181,0.002780252,0.002526349
0.009655953,0.00247724,0.002936338,0.002686826
0.009854804,0.002656319,0.003092455,0.002847278
0.010053616,0.002835406,0.003248549,0.003007704
0.010252389,0.00301446,0.003404619,0.003168248
0.010451079,0.003193483,0.003560664,0.003328766
0.010649724,0.003372473,0.003716685,0.003489259
0.010848329,0.003551431,0.003872682,0.003649726
0.011046894,0.003730442,0.004028695,0.003810167
0.011245421,0.003909469,0.004184743,0.003970582
0.011443894,0.004088465,0.004340767,0.004131097
0.011642321,0.004267428,0.004496767,0.004291647
0.01184071,0.00444636,0.004652743,0.004452172
0.012039059,0.004625259,0.004808694,0.00461267
0.012237368,0.004804247,0.004964621,0.004773143
0.012435644,0.004983257,0.005120644,0.00493359
0.012633885,0.005162235,0.005276667,0.00509409
0.012832086,0.005341181,0.005432665,0.005254714
0.013030249,0.005520094,0.005588639,0.005415311
0.013228372,0.005698976,0.005744588,0.005575883
0.013426471,0.005877989,0.005900513,0.005736429
0.013624554,0.006057023,0.006056468,0.005896949
0.013822598,0.006236024,0.006212532,0.006057452
